"EventID","TimeCreated","Computer","EventRecordID","Image","ParentImage","User","CommandLine","CommandLine_norm"
"1","2025-11-22 22:07:30","HOST-215","9499189","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user45","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user45\Documents\file_227.docx"" --session 56179b","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user45\documents\file_227.docx"" --session 56179b"
"1","2025-12-02 21:25:21","HOST-065","3830222","C:\Program Files\Notepad++\notepad++.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user208","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user208\Documents\file_221.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user208\documents\file_221.docx"""
"1","2025-11-30 02:57:05","HOST-140","9827570","C:\Program Files\Java\jre1.8.0_291\bin\java.exe","C:\Windows\System32\services.exe","DOMAIN\user36","""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service_30.jar"" --session e3ae92","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service_30.jar"" --session e3ae92"
"1","2025-11-28 17:25:56","HOST-147","6907843","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\explorer.exe","DOMAIN\user136","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user136\Videos\video_264.mp4"" --session 435157","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user136\videos\video_264.mp4"" --session 435157"
"1","2025-11-26 00:23:03","HOST-284","7111435","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user284","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user284\Videos\video_256.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user284\videos\video_256.mp4"""
"1","2025-11-28 13:40:44","HOST-219","4474116","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\cmd.exe","DOMAIN\user63","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user63\Documents\file_337.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user63\documents\file_337.docx"""
"1","2025-12-02 14:05:36","HOST-316","2950817","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\System32\svchost.exe","DOMAIN\user75","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user75\AppData\Local\6edfa8"" https://docs.company.com/page189","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user75\appdata\local\6edfa8"" https://docs.company.com/page189"
"1","2025-12-02 20:14:09","HOST-314","1306163","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\cmd.exe","DOMAIN\user25","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user25\Documents\file_458.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user25\documents\file_458.docx"""
"1","2025-12-01 19:35:11","HOST-044","5312108","C:\Program Files\7-Zip\7z.exe","C:\Windows\explorer.exe","DOMAIN\user258","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user258\Archives\backup_159.7z"" ""C:\Users\user258\Documents\*""","""c:\program files\7-zip\7z.exe"" a ""c:\users\user258\archives\backup_159.7z"" ""c:\users\user258\documents\*"""
"1","2025-12-01 12:53:38","HOST-302","2640449","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Program Files\Git\bin\bash.exe","DOMAIN\user112","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user112\Documents\file_151.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user112\documents\file_151.docx"""
"1","2025-11-23 11:49:56","HOST-156","7388943","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\System32\services.exe","DOMAIN\user293","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user293\Documents\file_289.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user293\documents\file_289.docx"""
"1","2025-11-26 19:31:49","HOST-340","3077978","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\services.exe","DOMAIN\user165","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user165\AppData\Local\1ac3a6"" https://docs.company.com/page131","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user165\appdata\local\1ac3a6"" https://docs.company.com/page131"
"1","2025-11-25 23:25:45","HOST-139","4019076","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\services.exe","DOMAIN\user191","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user191\AppData\Local\b69884"" https://docs.company.com/page199","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user191\appdata\local\b69884"" https://docs.company.com/page199"
"1","2025-11-21 06:29:26","HOST-114","8011553","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\services.exe","DOMAIN\user186","C:\Program Files\VideoLAN\VLC\vlc.exe C:\Users\user186\Videos\video_239.mp4","c:\program files\videolan\vlc\vlc.exe c:\users\user186\videos\video_239.mp4"
"1","2025-11-26 07:19:49","HOST-347","9717051","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\explorer.exe","DOMAIN\user300","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user300\AppData\Local\b15edc"" https://docs.company.com/page37","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user300\appdata\local\b15edc"" https://docs.company.com/page37"
"1","2025-11-20 00:59:00","HOST-091","4113629","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\explorer.exe","DOMAIN\user14","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user14\Videos\video_41.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user14\videos\video_41.mp4"""
"1","2025-11-30 12:19:36","HOST-255","6166351","C:\Windows\System32\cmd.exe","C:\Windows\explorer.exe","DOMAIN\user145","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user145 && echo 7967ab""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user145 && echo 7967ab"""
"1","2025-11-30 04:24:38","HOST-111","6919039","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\cmd.exe","DOMAIN\user80","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user80\Videos\video_74.mp4"" --session feac14","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user80\videos\video_74.mp4"" --session feac14"
"1","2025-12-01 19:41:07","HOST-368","1460088","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\services.exe","DOMAIN\user171","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user171\AppData\Local\314047"" https://docs.company.com/page93","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user171\appdata\local\314047"" https://docs.company.com/page93"
"1","2025-11-19 16:07:07","HOST-340","9005052","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\cmd.exe","DOMAIN\user215","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user215\AppData\Local\71ca96"" https://docs.company.com/page22 --session 8cc6b8","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user215\appdata\local\71ca96"" https://docs.company.com/page22 --session 8cc6b8"
"1","2025-11-30 16:13:09","HOST-352","5640051","C:\Program Files\Docker\Docker\resources\bin\docker.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user22","""C:\Program Files\Docker\Docker\resources\bin\docker.exe"" run --rm redis --session 8e2c0b","""c:\program files\docker\docker\resources\bin\docker.exe"" run --rm redis --session 8e2c0b"
"1","2025-11-28 19:00:21","HOST-035","5523689","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\explorer.exe","DOMAIN\user89","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user89\AppData\Local\1cf0bf"" https://docs.company.com/page32","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user89\appdata\local\1cf0bf"" https://docs.company.com/page32"
"1","2025-11-29 01:21:46","HOST-390","7007158","C:\Program Files\Microsoft VS Code\Code.exe","C:\Windows\System32\cmd.exe","DOMAIN\user88","""C:\Program Files\Microsoft VS Code\Code.exe"" ""C:\Projects\repo130\README.md"" --session 3dba9a","""c:\program files\microsoft vs code\code.exe"" ""c:\projects\repo130\readme.md"" --session 3dba9a"
"1","2025-11-21 14:50:31","HOST-165","3091481","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user192","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user192\Videos\video_118.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user192\videos\video_118.mp4"""
"1","2025-11-30 09:24:59","HOST-048","160713","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\services.exe","DOMAIN\user72","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user72\AppData\Local\9b0dcc"" https://docs.company.com/page45","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user72\appdata\local\9b0dcc"" https://docs.company.com/page45"
"1","2025-12-02 23:48:40","HOST-285","8314990","C:\Windows\System32\cmd.exe","C:\Windows\explorer.exe","DOMAIN\user231","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user231 && echo eef72c""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user231 && echo eef72c"""
"1","2025-11-20 22:21:32","HOST-260","7388075","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\System32\svchost.exe","DOMAIN\user153","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user153\AppData\Local\5cbc5b"" https://docs.company.com/page44","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user153\appdata\local\5cbc5b"" https://docs.company.com/page44"
"1","2025-11-23 15:15:42","HOST-265","4849085","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\explorer.exe","DOMAIN\user101","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user101\Videos\video_212.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user101\videos\video_212.mp4"""
"1","2025-11-22 21:40:26","HOST-156","6589949","C:\Program Files\7-Zip\7z.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user185","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user185\Archives\backup_121.7z"" ""C:\Users\user185\Documents\*""","""c:\program files\7-zip\7z.exe"" a ""c:\users\user185\archives\backup_121.7z"" ""c:\users\user185\documents\*"""
"1","2025-11-23 06:38:08","HOST-394","5404591","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\System32\svchost.exe","DOMAIN\user18","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user18\Documents\file_237.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user18\documents\file_237.docx"""
"1","2025-12-02 01:47:37","HOST-090","4614269","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Program Files\Git\bin\bash.exe","DOMAIN\user57","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user57\Documents\file_338.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user57\documents\file_338.docx"""
"1","2025-11-22 08:44:42","HOST-398","3795031","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\System32\cmd.exe","DOMAIN\user198","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user198\Documents\file_351.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user198\documents\file_351.docx"""
"1","2025-11-26 23:03:07","HOST-269","8084340","C:\Windows\System32\cmd.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user169","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user169 && echo b9fc8c"" --session 348c0f","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user169 && echo b9fc8c"" --session 348c0f"
"1","2025-11-27 20:13:19","HOST-297","5448065","C:\Program Files\7-Zip\7z.exe","C:\Windows\System32\cmd.exe","DOMAIN\user271","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user271\Archives\backup_414.7z"" ""C:\Users\user271\Documents\*""","""c:\program files\7-zip\7z.exe"" a ""c:\users\user271\archives\backup_414.7z"" ""c:\users\user271\documents\*"""
"1","2025-12-02 16:57:27","HOST-182","7839654","C:\Windows\System32\svchost.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user268","""C:\Windows\System32\svchost.exe"" --arg20 --session 386db8","""c:\windows\system32\svchost.exe"" --arg20 --session 386db8"
"1","2025-11-25 16:34:43","HOST-049","5715652","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\services.exe","DOMAIN\user148","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user148\Videos\video_39.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user148\videos\video_39.mp4"""
"1","2025-11-20 08:51:16","HOST-374","8930358","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user257","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user257\AppData\Local\32ad5d"" https://docs.company.com/page150","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user257\appdata\local\32ad5d"" https://docs.company.com/page150"
"1","2025-11-24 06:57:38","HOST-078","6042675","C:\Windows\System32\cmd.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user197","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user197 && echo 03c8e2""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user197 && echo 03c8e2"""
"1","2025-11-30 16:49:13","HOST-020","8433544","C:\Program Files\Java\jre1.8.0_291\bin\java.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user244","""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service_14.jar"" --session ec4732","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service_14.jar"" --session ec4732"
"1","2025-11-19 16:00:42","HOST-107","7006621","C:\Windows\System32\cmd.exe","C:\Windows\System32\services.exe","DOMAIN\user43","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user43 && echo 36bca6""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user43 && echo 36bca6"""
"1","2025-11-20 05:00:54","HOST-380","4868612","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Windows\System32\svchost.exe","DOMAIN\user215","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user215\AppData\Local\d4ab8e"" https://docs.company.com/page63","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user215\appdata\local\d4ab8e"" https://docs.company.com/page63"
"1","2025-11-28 00:15:14","HOST-011","4570052","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user248","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user248\Videos\video_100.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user248\videos\video_100.mp4"""
"1","2025-11-20 02:24:22","HOST-239","5940103","C:\Windows\System32\cmd.exe","C:\Windows\System32\cmd.exe","DOMAIN\user279","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user279 && echo 5aca6e""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user279 && echo 5aca6e"""
"1","2025-11-30 22:27:10","HOST-357","6294754","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\services.exe","DOMAIN\user176","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user176\Documents\file_119.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user176\documents\file_119.docx"""
"1","2025-11-29 04:51:23","HOST-032","8657052","C:\Program Files\Java\jre1.8.0_291\bin\java.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user260","""C:\Program Files\Java\jre1.8.0_291\bin\java.exe"" -jar ""C:\Program Files\app\service_20.jar"" --session de8561","""c:\program files\java\jre1.8.0_291\bin\java.exe"" -jar ""c:\program files\app\service_20.jar"" --session de8561"
"1","2025-11-24 18:44:51","HOST-346","1870388","C:\Program Files\Notepad++\notepad++.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user282","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user282\Documents\file_5.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user282\documents\file_5.docx"""
"1","2025-12-01 16:51:20","HOST-232","5240894","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user216","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user216\Videos\video_225.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user216\videos\video_225.mp4"""
"1","2025-11-30 12:26:39","HOST-389","5308119","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\System32\svchost.exe","DOMAIN\user232","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user232\AppData\Local\9aad44"" https://docs.company.com/page58","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user232\appdata\local\9aad44"" https://docs.company.com/page58"
"1","2025-11-24 18:00:09","HOST-095","4635749","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe","DOMAIN\user123","C:\Windows\System32\svchost.exe --arg91","c:\windows\system32\svchost.exe --arg91"
"1","2025-11-20 01:17:03","HOST-270","3040070","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Windows\System32\cmd.exe","DOMAIN\user55","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user55\AppData\Local\9ca304"" https://docs.company.com/page145","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user55\appdata\local\9ca304"" https://docs.company.com/page145"
"1","2025-11-30 17:38:22","HOST-019","924728","C:\Program Files\Microsoft VS Code\Code.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user208","""C:\Program Files\Microsoft VS Code\Code.exe"" ""C:\Projects\repo97\README.md"" --session 4bec08","""c:\program files\microsoft vs code\code.exe"" ""c:\projects\repo97\readme.md"" --session 4bec08"
"1","2025-11-26 18:42:18","HOST-054","4328006","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\explorer.exe","DOMAIN\user169","C:\Program Files\Notepad++\notepad++.exe C:\Users\user169\Documents\file_241.docx","c:\program files\notepad++\notepad++.exe c:\users\user169\documents\file_241.docx"
"1","2025-12-02 19:42:40","HOST-270","9398060","C:\Program Files\Notepad++\notepad++.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user247","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user247\Documents\file_336.docx"" --session 6756d1","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user247\documents\file_336.docx"" --session 6756d1"
"1","2025-11-23 04:58:54","HOST-376","9069576","C:\Program Files\Git\cmd\git.exe","C:\Windows\System32\svchost.exe","DOMAIN\user135","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo300.git","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo300.git"
"1","2025-11-22 13:07:40","HOST-369","4949527","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user8","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user8\Videos\video_127.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user8\videos\video_127.mp4"""
"1","2025-12-02 13:33:46","HOST-256","286678","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\cmd.exe","DOMAIN\user51","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user51\Documents\file_311.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user51\documents\file_311.docx"""
"1","2025-11-26 14:34:22","HOST-300","7166028","C:\Windows\System32\cmd.exe","C:\Windows\System32\svchost.exe","DOMAIN\user164","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user164 && echo 94b5eb"" --session d34297","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user164 && echo 94b5eb"" --session d34297"
"1","2025-11-22 07:11:12","HOST-247","113578","C:\Program Files\7-Zip\7z.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user18","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user18\Archives\backup_122.7z"" ""C:\Users\user18\Documents\*""","""c:\program files\7-zip\7z.exe"" a ""c:\users\user18\archives\backup_122.7z"" ""c:\users\user18\documents\*"""
"1","2025-11-20 10:43:29","HOST-302","7113624","C:\Windows\System32\cmd.exe","C:\Windows\System32\cmd.exe","DOMAIN\user184","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user184 && echo f7364f""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user184 && echo f7364f"""
"1","2025-11-26 13:28:17","HOST-303","2769559","C:\Program Files\7-Zip\7z.exe","C:\Windows\System32\services.exe","DOMAIN\user274","""C:\Program Files\7-Zip\7z.exe"" a ""C:\Users\user274\Archives\backup_56.7z"" ""C:\Users\user274\Documents\*""","""c:\program files\7-zip\7z.exe"" a ""c:\users\user274\archives\backup_56.7z"" ""c:\users\user274\documents\*"""
"1","2025-12-01 01:48:48","HOST-229","6712165","C:\Program Files\Mozilla Firefox\firefox.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user284","""C:\Program Files\Mozilla Firefox\firefox.exe"" --user-data-dir=""C:\Users\user284\AppData\Local\6f2108"" https://docs.company.com/page145","""c:\program files\mozilla firefox\firefox.exe"" --user-data-dir=""c:\users\user284\appdata\local\6f2108"" https://docs.company.com/page145"
"1","2025-11-29 07:20:53","HOST-255","5711464","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user65","C:\Program Files\VideoLAN\VLC\vlc.exe C:\Users\user65\Videos\video_132.mp4 --session de23e2","c:\program files\videolan\vlc\vlc.exe c:\users\user65\videos\video_132.mp4 --session de23e2"
"1","2025-11-20 23:03:00","HOST-199","9225327","C:\Program Files\Microsoft VS Code\Code.exe","C:\Windows\System32\services.exe","DOMAIN\user105","""C:\Program Files\Microsoft VS Code\Code.exe"" ""C:\Projects\repo144\README.md"" --session 55ac2a","""c:\program files\microsoft vs code\code.exe"" ""c:\projects\repo144\readme.md"" --session 55ac2a"
"1","2025-11-25 13:34:40","HOST-234","9392144","C:\Program Files\Git\cmd\git.exe","C:\Windows\System32\svchost.exe","DOMAIN\user34","""C:\Program Files\Git\cmd\git.exe"" clone https://github.com/example/repo347.git --session 14c275","""c:\program files\git\cmd\git.exe"" clone https://github.com/example/repo347.git --session 14c275"
"1","2025-11-19 22:47:07","HOST-069","5814641","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user186","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user186\AppData\Local\6afd06"" https://docs.company.com/page51","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user186\appdata\local\6afd06"" https://docs.company.com/page51"
"1","2025-11-30 17:03:21","HOST-377","2568681","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\cmd.exe","DOMAIN\user51","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user51\Documents\file_125.docx"" --session 652f04","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user51\documents\file_125.docx"" --session 652f04"
"1","2025-11-28 18:27:27","HOST-114","4868906","C:\Windows\System32\cmd.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user112","""C:\Windows\System32\cmd.exe"" /c ""dir C:\Users\user112 && echo 4b39b1""","""c:\windows\system32\cmd.exe"" /c ""dir c:\users\user112 && echo 4b39b1"""
"1","2025-11-30 16:03:28","HOST-102","1891390","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\System32\svchost.exe","DOMAIN\user201","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user201\Documents\file_346.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user201\documents\file_346.docx"""
"1","2025-11-24 10:15:10","HOST-012","2233166","C:\Program Files\Notepad++\notepad++.exe","C:\Program Files\Git\bin\bash.exe","DOMAIN\user147","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user147\Documents\file_486.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user147\documents\file_486.docx"""
"1","2025-11-24 05:43:55","HOST-083","9219555","C:\Program Files\Git\cmd\git.exe","C:\Windows\explorer.exe","DOMAIN\user201","C:\Program Files\Git\cmd\git.exe clone https://github.com/example/repo36.git","c:\program files\git\cmd\git.exe clone https://github.com/example/repo36.git"
"1","2025-11-26 19:23:38","HOST-359","162767","C:\Windows\explorer.exe","C:\Windows\explorer.exe","DOMAIN\user12","C:\Windows\explorer.exe --arg17","c:\windows\explorer.exe --arg17"
"1","2025-11-19 20:08:27","HOST-091","3725124","C:\Program Files\VideoLAN\VLC\vlc.exe","C:\Windows\System32\svchost.exe","DOMAIN\user219","""C:\Program Files\VideoLAN\VLC\vlc.exe"" ""C:\Users\user219\Videos\video_218.mp4""","""c:\program files\videolan\vlc\vlc.exe"" ""c:\users\user219\videos\video_218.mp4"""
"1","2025-11-28 22:30:54","HOST-116","3161916","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\svchost.exe","DOMAIN\user172","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE C:\Users\user172\Documents\file_20.docx","c:\program files\microsoft office\root\office16\winword.exe c:\users\user172\documents\file_20.docx"
"1","2025-11-24 04:20:44","HOST-338","8686836","C:\Program Files\Notepad++\notepad++.exe","C:\Windows\explorer.exe","DOMAIN\user35","""C:\Program Files\Notepad++\notepad++.exe"" ""C:\Users\user35\Documents\file_114.docx""","""c:\program files\notepad++\notepad++.exe"" ""c:\users\user35\documents\file_114.docx"""
"1","2025-11-22 10:24:30","HOST-232","5145246","C:\Program Files\Google\Chrome\Application\chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","DOMAIN\user169","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --user-data-dir=""C:\Users\user169\AppData\Local\279d58"" https://docs.company.com/page154","""c:\program files\google\chrome\application\chrome.exe"" --user-data-dir=""c:\users\user169\appdata\local\279d58"" https://docs.company.com/page154"
"1","2025-11-24 15:01:15","HOST-055","7954049","C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE","C:\Windows\System32\services.exe","DOMAIN\user93","""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ""C:\Users\user93\Documents\file_225.docx""","""c:\program files\microsoft office\root\office16\winword.exe"" ""c:\users\user93\documents\file_225.docx"""
